Pakistani dallon ki quom dallon ki Army.,Bully,
Ye beghirat hukomat hy,Bully,
YA ALLAH MADAD FARMA MUZLOOM BEHN KI,Non-Bully,
Lanat mosharaf kote par,Bully,
inshallah zaror or jld apny watn me waps ay g,Non-Bully,
Musalmanun ki ghairat maari gayei haih.,Bully,
Allah madad famaye Afia ki Ameen,Non-Bully,
ham sab beghirat hen,Bully,
Pakistan ki jo jarnil hi oaski waja so afya jil me hi,Bully,
Ya allah aafia ke madad farma,Non-Bully,
Ya Allah pak Hamari is Bahn par Rahm farma.Ameen Summa Ameen.,Non-Bully,
Yallah musalem far rakhm kar gafia azad kar,Non-Bully,
Kute ka bacha ghaddar harami haqani,Bully,
Army nay tu America k hawaly kia ta. Aur dollars  lye ty.,Bully,
"Allah ham sub ko him at or gerat dye,,",Bully,
Pata nahi aisa q,Non-Bully,
ya Allah meri sister Affia ki madad farma,Non-Bully,
Allah madad kare,Non-Bully,
"Medya waly zinda bad ya allah afiya sadiki ko azid kar,",Non-Bully,
Hukmranoo Allah k wastey afia like help karo,Non-Bully,
Amrica kota he,Bully,
Ab foag ka.hamayti kaha.ha,Non-Bully,
Dob MRO gandy hkmrano,Bully,
Lanat aese hukmrano par,Bully,
Allah ham sub ko him at or gerat dye,Non-Bully,
Allah rehm kre behn per,Non-Bully,
Is ko zeada sy zeada share karo,Non-Bully,
Allah afia behin ki azmayesh khatam kardy.aameen,Non-Bully,
Inshallah Allah ap ki madad karat ga,Non-Bully,
"Allah ka wasta hy aap sub ko akshan ly,",Non-Bully,
Yaha ke hukamran meer jafar aor meer sadiq se be badtar he,Bully,
Ya Allah madad,Non-Bully,
Buzdilun se kya gilah pakistanyu,Bully,
Ye hukmran biky howy hain,Bully,
ALLAH ap ko apne fazal o karam se rha kare,Non-Bully,
Laanat ha es mulk k hukmarano per,Bully,
Khuda kiliay puri qoom utto es ki madad karo.,Non-Bully,
Pakistani Hukamranon sa ya twaqo nahi.,Bully,
Yeah Pervez Musharraf musaraf kay kaarnamain hain,Non-Bully,
Allaha asani pida kary,Non-Bully,
Yaa Allah madad farma,Non-Bully,
Lanat husan hakane musharf zardari nawaz sharef part,Bully,
Ye begyrat mushraf ki waja hy,Bully,
Allah Ya Allah madad ,Non-Bully,
Pervaiz Musharaf Murdabad,Bully,
Ya Allah madam farma,Non-Bully,
Ya Allah madad,Non-Bully,
Hussain Haqani qutty tere p lannat ho.,Bully,
UNHY jinsi toor br harasa krny ki kosis nhi blky aye roz unhy harasa kea jata hy.,Bully,
Chief justice kia khta hy sis ap log supreme court ka rokh karo aur koi nhi sunta koi baat khuda ra ap ko insuf sirf supreme court sy mil skta hy,Non-Bully,
Lanat musharf per,Bully,
Allah dr afia per reham karay or un ke madad farmay,Non-Bully,
ALLAH HAMRI BEHAN KO AZADI ATA FERMA KAFIRON SE AMEEN,Non-Bully,
Allah khair Kary ga,Non-Bully,
Lanat Ho In hokmrano per,Bully,
Last Ho in hokmrano,Bully,
Education hasil kro aur Pakistan ki khidmat kro,Non-Bully,
Sirf aik raasta hay k kisi tarqay say Al Qaida say rabta kr k train cammando Squid say Sis Afia ko churrwlain...Awer koi raasta nhi,Non-Bully,
Min haisul qoam ham sab hejray hein.,Bully,
ya Allah rihai naseeb farma ameen,Non-Bully,
Khuda ki Zat Piyary Habib k sdky rahi dy,Non-Bully,
Aafia ko reha kardo,Non-Bully,
Afia sis k rehai k leye dua karo k Allah QOUM ki bete ko JALD az JALD reha karday ...Aameen,Non-Bully,
Chief Justice kakaskahe,Non-Bully,
Musharaf Jo pkdna chaye wohi hy kasoor vaar,Bully,
Allha hifazt kry amen,Non-Bully,
"Allah pak Aafia ko Jald musibat say reha Kar Dai,",Non-Bully,
Hum bayhis Awaam hanAis Sy zeada zoban py ata Nahen,Bully,
Chief justice na kia kha tha,Non-Bully,
Allah pak rehai ata farmay,Non-Bully,
Hum request karty hean Imran khan hy .ap Dr afiya k bary lazmi socho ,Non-Bully,
Me imran khan k khilaf hon agr imran khan Dr.Aafia ko rha krwata ha yo me kya All Pakistan imran khan ka fan ho jayega. ,Non-Bully,
bhai filhal khan sahb ko eqtidaar mai ane ki dua krein.inshallah wo Dr Afia ko zrur le k aenge.in sha Allah,Non-Bully,
inshallah khan afia ko pakistan waps le k ingey,Non-Bully,
ALLAH tala behtar kry ga,Non-Bully,
Dr Afia bohat Aziz hain hum sab ko. ,Non-Bully,
O bhai afia Saddique hy koun wo USA national hy wo Pakistani hy hi ni.,Non-Bully,
Lakh di lanat teri information pe phly correct information ly lo phr comment karna,Bully,
Imran Ali Afia ka mamu ka interview sun lo.,Non-Bully,
Inshallah imran khan kon1 dafa any do pher dekhty hy hum din rat ek kar k afia sis k lea awaz otayengy,Non-Bully,
Khuda ki Zat Piyary Habib k sdky humy maff frma Or Afia ko Rahai dy Ameen Sumameen Jazza Kallahu Khaira,Non-Bully,
Ye jb hakoomat m AA jaty hn to America k samny inki away ni nikalti. ,Bully,
Imran khan koi prim manister nahi ha our na koi sarkari officer hai saqib nisar k pass jao,Non-Bully,
jo nxt wazir e azam h,Non-Bully,
jo aakhri umeed he pakistan ki,Non-Bully,
Allah raham parmay,Non-Bully,
Allah talla afia ki. Hifazat kre,Non-Bully,
Ab i ho na line py,Non-Bully,
insha'Allah Imran khan Kara GA rha,Non-Bully,
Hm knjr samjty han,Bully,
Ya Allah hamri behn pr rahm farma or hame itni taqat dy k behn ko kofr ki qed se azad kary ameeen,Non-Bully,
Ya allah madad frma,Non-Bully,
Comment say baat nahi banaygi rahahi k lia road march karooooooo chorooooo say mulk BACHOOOOOOOO,Non-Bully,
Ya allah aafia ke madad farma,Non-Bully,
Allah apky sath raham wala mamla kren ameen,Non-Bully,
Ya allah Aafia ke madad farma,Non-Bully,
Khair mubarakDua go Hain,Non-Bully,
Allah pak hami o nasir o,Non-Bully,
Ye so called human n womem rights activists kahan hyn?,Bully,
behan pakistani sar zameen par humary hukamran mai koi bi mard kabacha nh jo apko amrica ki qaid say reha karen Allah apko apny hifzo aman mai rakhen . . .Ameen,Bully,
mushraf harami ha,Bully,
Chief Justice kaha hy??,Non-Bully,
afia ko agar koi party rehai dilva sakti hai to wo sirf jamat e islami hai,Non-Bully,
ye watan frosh or emaan farosh be gherut aadmi he khuda ki lanat ho tm pr haqqani,Bully,
agr ye zalim obama ko aik letter likh deta to ye azad hoskti thi,Non-Bully,
q k me b is qhom ka ek fard un am sab ka zimadari k apni behn ki rehai k le ar foram me koshish...,Non-Bully,
America murda baad. Lanat in so called humanitarians pay aur in politicians pay..,Bully,
brtanya k ak rukn esembly ny clear likha hy k unhy continevesly reped in preson matlb unhy mutawatr ya aziat brdast krny parh rhi hy .,Bully,
ALLAH UNY is aziat sy nijat dlay or malgoon dalal bygert parwaz musharf or humari Army k Gernalo hukmrano ko zilat o ruswae k zindagi ata krt bger iman k mout dy,Bully,
Bohat dukh hai un ka…,Bully,
Per Khan ky anay sy Kai afia bach jain gi... ,Non-Bully,
Zulm sirf America main hi nhn.... ,Bully,
yahan Pakistan main bhi hai... ,Non-Bully,
hum in Afia ko zaroor bachain gay. ,Non-Bully,
Aur Dr. Afia ky liye pur zoor appeal karain gay Khan sb sy bhi aur poori dunya sy.,Non-Bully,
Or agr ye jhota wada howa to pti waly khud is ki saza choice kr lena,Bully,
Is ka Bhai USA main hy kabhi us ka bayan suna hy afia kaley.,Non-Bully,
Afia py serious allegation hain aue ais ko Afghanistan sy uthya gia hy pakistan sy ni.,Non-Bully,
Khuda kaley aik fool topic py mat larain.,Bully,
Kia afia USA national ni hy ?,Non-Bully,
Kia afia ka Bhai USA national ni hy ?,Non-Bully,
Kia afia nain al barooshi naam ka bunday sy shadi ni qi ?,Non-Bully,
Afia jetna arsa gaub rahi us ka bachy sath they us ka bara beta taqreban 12 saal ka hy by us ka koi interview q ni aya hy ?,Bully,
Agr 2008 main Mushraf nain afia ko USA ka hawaly kia to baqoul2us ka mamu ka wo 2008 main us ka pass ey thi aur 2 din rhyny ka bad chali gey they,Bully,
Or agr ye jhota wada howa to pti waly khud is ki saza choice kr lena,Bully,
Ab is Bhai ki phone Phan dekhty hn,Non-Bully,
Wase bhi ye murda qoum hy…,Bully,
jo wahan Afia k sath ho raha h ye yahan apni behn betiyn k sath b yehi krty hyn.,Bully,
"Pak Army kuch kar sakti hai, Allah Pak se dua hai es behen ki madad farmae",Non-Bully,
.muj sameth amary ukmran ankon k oty oy andy ah zuban othy oy gohngy ah kan othy oy behry ah..,Bully,
our jadojahad karni walo ko allah jazayi hir de.amin ya rabulalmin,Non-Bully,
Manhosu phle to 10 bje ka Kaha tha Tm logu ne m 10 bje w8 krti ri :-/:-/,Bully,
Han mai bhiii  jeeto pakistan khatam hi nahi ho raha 11 baje tk wait kiya ke shayad 11 baje ajae  phr kal dekha jb inka advertise aya to pta chala 8 baje ki timing ,Bully,
Ap ki app working ni kr rhi ha,Bully,
meray lye apply Kar do,Non-Bully,
Ap aap sahi kaam ni kr rhi ha,Bully,
Thanks 8 bjy krne ka but aik suggestion ha repeat b kren drama ko chahe shaam ma kren but kren or repeat chahe Ramzan k baad hi start kren but daramo ko repeat b kiya kren,Non-Bully,
Kia ye sachi kahani hai.. koi btaye mjhe plz,Non-Bully,
Aaj se ahuru krte hen,Non-Bully,
Strtng se story smjh me aegi,Non-Bully,
Juu starting na ba shuru kooo sehri puri assi hum yakh uu,Bully,
Upload kb hogi aj wali epi ,Non-Bully,
May b monday nhi ai new epi,Non-Bully,
Ahye gi b ya nhi ,Non-Bully,
Aj baydardi aya tha kia ary pe???,Non-Bully,
Kal q nahi hohi,Non-Bully,
Jo achaa drama hota ha yeh is tarha hi kartay ha drama ka saah,Bully,
ye kiya baat hoe itna intazaar krwaya hai aur ab nahi,Bully,
Bs kar a jayega...,Non-Bully,
Ab yahan b a gae tu,Non-Bully,
Nahi aay ga ab agly Monday ,Non-Bully,
2 weeks say kyunn nahiii araha haii dramaaaa ,Bully,
Ye kya baat hui phle intrest jagate ho phir episode upload hi nhi krte ,Bully,
Aaj kub aye ga? ,Non-Bully,
Aj ki timing???,Non-Bully,
Her waqt time change...ary nay ramzan main bohat hi bore kia...ramzan transmission zabardasti hum pay musalat ker di gaye hey...ramzan main game show kerna ramzan ki beyadbi hey or boriat alag,Bully,
jeeto pakistan chalra hai .....,Non-Bully,
kb aye gi epi...,Non-Bully,
Pata nahi iss fahad mustufa k show sy kab jan chutty gee...Ramzan main bhi bnd nahi hua yeh shetan...Lga do baydardi,Bully,
Aaj bhi nahin aaya ...jhota channel ary...manhos game show hi chalta raha...bakwas tereen fahad mustafa or us ka ghatya show.  ,Bully,
KEHTY HN SHETAN QAID HO JATA HAI RAMZAN ME PR SEHRISH KHAN IDR E GHOOM RAI HAI ..,Bully,
i wish chief justice is ghatya game show ko band kerwaain or ary ko punish karain. ,Bully,
Ajka episode upload ni hua ab tak,Non-Bully,
"saray dramas kha gaya ary...ramzan transmission bhi zabardasti sir pay sawar ker di gaye hey....her waqt badami, iqrar ul haq, sanam baloch or pher pagal fahad mustafa sir khatay rehtay hain.",Bully,
Plz link share kary,Non-Bully,
Bedardi nhi aaya aaj yr ,Non-Bully,
..koi channel aisa salook nahin ker raha audience kay saath...sub time pay dramas dekha rahay hain,Bully,
Uplaod to karden baydardi plz,Non-Bully,
yaar aaj ayaa nhi ,Non-Bully,
3 bjey tk wait kiya tha ,Non-Bully,
bht farigh hai jag kr ibadat krleti,Bully,
Jub dekhana nahin tha tou itna bara ad laganay ki kia zaroorat thi. ,Bully,
12 episode youtube pr kb aegi,Non-Bully,
Is hafty I thnk new episode naheen aai,Non-Bully,
Baji sharam kro kuuj over acting ki dukan,Bully,
Is week ka episode upload ni hoa??,Non-Bully,
Episode 12 abi tk ni aya,Non-Bully,
Oh bhn deni deyo kuto lga do 12 episode,Bully,
EID thi shaid is liye drama ni release hua....,Non-Bully,
ye drama dekhti ho kitna acha hai,Non-Bully,
na mumkeen ha,Non-Bully,
Krna he chiye,Non-Bully,
Ajeeb bat hai k  jis ko aids hey usay kuch pata hi nahon...us say itna secret rakha jaa raha hey.,Bully,
Yea drama ha zaida serious honay kay zaroorat nai ,Bully,
Airs dost ki waja se hua tha kiun k ek hi reazr se shave krty thy,Bully,
shafay ko kion nahin koi batata...ab bia bhi khamosh ho gaye hey??? ,Bully,
Ek reazr sy shave karny sy bi aids ho jata ha,Bully,
Shafay kud kion nahin doc kay paas ja kay pooch leta kay usay hey kia…,Non-Bully,
mamu bhi muhn main khunganian daal kay baith gaya hey. ,Bully,
kia shafay ko na batanay say shafay theek ho jaey ga??? ,Non-Bully,
Plz becharay shafay ko ab bata do kay usay aids hey. ,Bully,
ters aa raha hey us pay...yeh bhi batain kay usay aids kion hoa...kia us kay awara dost say hoa?,Bully,
 Bia ko chahiay kay shafay ko sub such bata dey chup na rahay,Non-Bully,
ary per ban laga dena chahiay takay in ki aqal thikanay aaye. ,Bully,
over hi ho gaya hey yeh channel...dramas kay channel per kia kharafaat dekha rahay hain,Bully,
Akhir aiman hai,Non-Bully,
kya hua raat wali epsiode m,Non-Bully,
kya story he yr,Non-Bully,
Nhi krna chahie essa shafay loves bia,Bully,
Bia tu khud sy ai juda hogi,Non-Bully,
Lkin us ko juda nh hona chahiyae aur shafay ko us ki maa ki asliat pata chl jayae,Bully,
Lagta to Yahi hn ab Pata nhi kia hota h to agy agy...,Non-Bully,
Mene abi 6 episode dykhi hn kamal hai superbbb,Non-Bully,
Bari hi ghatya or zalim aurat hey memoona.,Bully,
Bari hi koi dukh bhari ending hogi is dramy ki,Bully,
Karni tou nh chahiye...but bia ko cheat Kiya gay h....zaror jaey gi,Bully,
Buht allaw ha drama or bhi bhi,Non-Bully,
Yar iska end bht hi rolany wala hoga,Bully,
Bhai koi us becharay ko tou batao,Bully,
men abhi dekhonga youtube pe,Non-Bully,
Ithing bia boli gi apny saas s k yeh bht galt Kiya us k sath us k bd us ki saas us ko tabraiz ki zndgi s nikal degi zndgi to karab KR de us.,Bully,
Saas ny sara ilzam biya pe lga dea h k uski wja se usky bety k sth aesa hua,Bully,
Tabraiz ki zindagi se nh shafe ki zindagi se,Non-Bully,
dil dahla dyny wali episode thi. ,Bully,
kbi ksi k used products use ni karain ahtiyaat ilaaj sy better,Non-Bully,
Haaao sub sun liya,Non-Bully,
Khamoshi ma Affan apny Arsala k sath ni Kia us k ghr walon ny b....,Non-Bully,
Bohut dukh bhari kahani hai ye,Bully,
G ha bia na sari bata sun li h,Non-Bully,
Sab sunliya bia n,Non-Bully,
Bhot bashrm ha lanth pak falg ko foot ka nach,Bully,
Funny vedio wale one day mai b live aoge ???,Non-Bully,
Buttler ko out karao bus,Non-Bully,
Bhai sounds saaf q nahe,Non-Bully,
Mra koi bf hi ni ,Non-Bully,
samjh le,Non-Bully,
acha kia tu ny b ni bnya bf we r shreeef ,Non-Bully,
Na bhai ab nh,Non-Bully,
Ab try farigh waqt ka intazam jo ho gya ha ,Bully,
 tm yaad ae ho,Non-Bully,
Hahahahaha darust baat hai wesay,Non-Bully,
Bc tu ny jo ani dali hui ha mjhy pta ha,Bully,
Tere jaise log,Non-Bully,
Hahahahaha yehi reason hai,Non-Bully,
Btw kahan pochi? ,Non-Bully,
Exams k baad dkhngi ab tym hi nhy ha ,Non-Bully,
Haan sahe hai. ,Non-Bully,
welay log,Bully,
Meer hadi waly logo sy to acha he hoon ,Non-Bully,
me hu wo azeem hasti ,Non-Bully,
Yaar.  kasam se,Non-Bully,
...hahahaha kis category men hn ab ap log :-D,Non-Bully,
Ag cal ya hi kar rahi ho me ak din me 3 movies ya ak season khatam,Bully,
. Ek din me 20 episodes dekhe mene Suno Chanda k,Bully,
ab agya yakeen?Plus  aj hamay pta chala k tum season khtam krnay me itni dair kio lgati ho,Non-Bully,
Bai insan masroof bi hoskta ha..kaam hote han..Apki tarha her koi wela nai hota..,Bully,
poora season aik din me yes.,Non-Bully,
tujhay sab pata ,Non-Bully,
btana Zara aj kya huwa?,Non-Bully,
Ta hamesha mata dase stories way che mata adu pta na v yrrr,Non-Bully,
tujhy to koi btany wala ii nae,Bully,
Iska matlab tu b jahil me b jahil ,Bully,
M phr kuch kum jahil becz em the supporter of ik.. ,Bully,
Nae tu b puri jahil meri trha :p,Bully,
Patwari logic use kar rae h tu ,Bully,
Ghalt baat ha yq,Bully,
Ap noon league hain na ,Bully,
ni ma sheikh hon,Non-Bully,
wo tu pta h aap sheikh hn ,Non-Bully,
Parhy likhy insaan ho bs bai sha'oor ho,Bully,
tu ta dogar naal a,Non-Bully,
ay gal,Non-Bully,
Main phly v pti naal tha mai hun v naal aa,Non-Bully,
patwari na bn,Bully,
Main kad banya patwari yar,Bully,
Parhy likhy jahil* ,Bully,
Confused kardia bhae,Bully,
ab nahe hon  us ne bohat disappoint kiya ,Bully,
self proclaimed parhe likhe :p,Bully,
mene ghalat sara ko tag krdia wse :p,Bully,
Iska mtlb khoo mn gya tumhara BS and mera MS wo b NUST se....Kuch b mtlb kuch b....,Bully,
Umer Beta tumhara b dope test krwana prre ga lgta hai!!!,Bully,
idea ho gaya tha mjhe ,Non-Bully,
 hum parhy likhy,Non-Bully,
Ap jahil ho,Bully,
Tag krny waly ko goli mar do ,Bully,
ap lun khao,Bully,
gali na do dost or apni khurak b na btao,Bully,
.... Mn to hn... Ap thehri wahi jahil... ,Bully,
sirf tu or mai ,Non-Bully,
Agr dost ...... noon ko support kry tu,Bully,
Asan kehnsan gad na ahyun,Non-Bully,
Vote ta ppp khe thi dien n?,Non-Bully,
Na na kehnkhe na ,Non-Bully,
Ahan sadi tereef huri idr ao  ,Non-Bully,
comman sense se bht ha sab kuch samna ha pr b anhk band rhko to pr ALLAH he ha apka,Bully,
hamari baat ho rai hai,Non-Bully,
Main to kisi ko support ni krti ,Bully,
Ab baatain chupaye gi na bhn sy,Bully,
Wasy tmhara abi confirm nai ha mughy,Non-Bully,
Kar lai yaqeen meri behn kar lai ,Non-Bully,
Bhai jahil hain aap,Bully,
Waah kia andaaza lagaya ha ! Zabardast ! ,Non-Bully,
"bhaag ja chl, apnapan na dikhaya kr har jagah",Bully,
Aap bhi to apne hain jese Jazz apna ha ! ,Non-Bully,
Waqae me tabdeeli bahar se nahi andar se aati ha saare wohi jageerdaar wadere bhar liye Election ke time pe ! ,Bully,
 jo corrupt hain saara saal jinke khilaf bolta raha ! ,Bully,
Had hoti ha hypocracy ki aur khud maan bhi raha ha ke me inke baghair Wazir e Azam nae bansakta! ,Bully,
 to tera maqsad bhi to PM banna hi hoa na bhai!  ,Bully,
Awaam ko kyu pagal banaraha ha! ,Bully,
Aur ye jo log isne bhare hain ye power me aane ke baad koe sahi kaam karne deinge kia isko jo itna paisa Election me lagaraha ha wo recover nae karega kia chori karke yaar logically to socho! Kyu   ?,Bully,
koi shak hi nhi ,Non-Bully,
Tu he rehHm wese he bht tang tere sy,Bully,
Bachpan say pti Ka tha ,Non-Bully,
Bht hansi i bht hansi i.. Bht zyada,Non-Bully,
" Tum yaad a gai.  ""musfirah suno na musfirah suno na""",Non-Bully,
acha hua me aj nahi ai warna aisa manhoos din guzarta.,Bully,
Or meny door sy hi lanat bheji,Bully,
phr drmyan mn mny shesha rkh dya lanat reflect ho k ap pe chli gai#achasorryBYE,Bully,
or ye rhi apky hisy ki lanat,Bully,
Phrsy drmyan mn shesha ),Non-Bully,
Ahooo ye mai dur hoto dur he sai mainu ki,Non-Bully,
""" Mje tm bad main achi lgi""Mujhe ye line bohat pasnd hai actually.",Non-Bully,
Mje tm pe tars aa rha ,Bully,
""" Mje nai pta.Mje achi lgti tm bs.""And this one too. :)",Non-Bully,
Shukr hai khudi ruk gyi pehle.Main ne kaha ktne raaz khole gi... ,Bully,
tu marti bht h,Bully,
tere sath yhi ho rha,Non-Bully,
 Sahi baat hai ,Non-Bully,
Abhi inko sahe ....... ,Non-Bully,
Nahi aai samjh? ,Non-Bully,
hahahahahaha hd ho gyi isko khte hn muhabbat ki riyazi,Non-Bully,
Hahahhaha tmhay bohat pta ha,Non-Bully,
bohat munasib.,Non-Bully,
Mohabbat ki riyaazi ,Non-Bully,
Tm b Salam kehna,Non-Bully,
sakhar waloon se apki chat leak ho gae,Bully,
Crush ko gherny k triky ,Bully,
Samjh ai hai  ,Non-Bully,
Aagai hai beta tujhe ,Non-Bully,
Hahahhahahhaha nae yrr tujhy toh pta ha me masum si bachi hun!!,Non-Bully,
Masoom? Raaton ko videos kon dekhta hai  phupa tera,Bully,
Hahahhahahhhahahhha oyee chl ayy chl....kon si videos??Gandy or jhuty ilzam na lga!!,Bully,
Tu bss kr jaa....,Non-Bully,
Han takhe tu raaton ko jaag kr dekh sake? Wah bhai kiya dhong rachaya hao,Bully,
Hahahahahhahaahhahahahaahh begerat insan uss din me drama dekh rhi thi....tujhy toh bta k hi glti ki ha!!,Bully,
Ab dant na nikal...bol toh esy rhi thi jesi mery ghar khud aa k lga k di hn tuny mujhy videos!!!Begerat!!,Bully,
Nahi apk jese itne ooonche shoq kahan mere,Bully,
Buhahah ! Sahi khel gya ,Bully,
yh tu kry ge,Non-Bully,
 yh v thrk ka ak level h check kro,Bully,
Achanak sudhar geya hun mein.,Non-Bully,
bhn bhi ka pyr,Non-Bully,
smjh ty gya e hna ....phla nam,Non-Bully,
Ye pyar nai ye gangbang hai,Bully,
Tu hi de de naam ,Non-Bully,
Picture abhi baki hai meray dost,Non-Bully,
"AstagfiruAllah,,drama to theek ha lekin yeh picture",Bully,
hahahahaha :D creativity dkho zra,Bully,
ab kuch nai dekhna .,Bully,
Begharti,Bully,
haye mere allah ,Non-Bully,
Begairati,Bully,
Hahahhaa Aho kasmy yr,Non-Bully,
Pyar batne se barta hai to b bant,Non-Bully,
Nzr andaz krna achi bat waisy aisi postain,Non-Bully,
Blkl ni  skon ni ata,Bully,
Bibi sunani lazmi kisi ko ,Non-Bully,
aap dono decide kr ln or aik koi rkh lo isay . LRNA NAI DONO ,Bully,
Yh le dhoond deya tjhe,Non-Bully,
You know naah meh nhi larai Krti you  tum hi rakh lo ..,Non-Bully,
bchary k daant to pury lgwa dy,Bully,
wese b mry pas already boyfrnd h  ,Non-Bully,
lagwa ley ga pyaar chahta hai tumhara bsss,Non-Bully,
woh girlfriend hai,Non-Bully,
dkh behn me skht londi hu,Bully,
mudasir tm b mry lie boyfrnd dhundhry hotm bhii,Non-Bully,
dkhlo bht bri zemadari hapny jesa dhundhna roz ki ik choclate,Bully,
tmhare lye best haekrle shadi ,Non-Bully,
hahahah tere liye hai,Non-Bully,
Saudah tu isi se ubtan krhe na ,Non-Bully,
chal  too hi rakh isyy,Non-Bully,
hahahahahha han tera krwa rae,Non-Bully,
tere liye best haiii :p,Non-Bully,
mene tere lie dekha tha ,Non-Bully,
ese toh mt keh itni mushkil se tera jor dhonda mene,Bully,
teraa best match haiii,Non-Bully,
ni gor se toh dekh ,Non-Bully,
tu gor kr sir blkul tere se miltaa,Non-Bully,
Bus is ki kami thi,Bully,
danto ka maslah hy bs ,Bully,
Vea karle is se tu,Non-Bully,
main ny to krni hi nhi hi na to tu kr ly tyre liye best hai yh . Buahahahahahaa,Non-Bully,
Tm chahte ho k mje crush k n se nafrat ho jaye,Bully,
Yhi to hai tmary pyaar krny wali chz,Non-Bully,
Tera wala hai shaid ,Non-Bully,
Woh handsome h,Non-Bully,
Hai to magar :),Non-Bully,
Marasi bolti thi tu,Bully,
Janti nahi thi pehle :) Aur ab chup ho jaa.. Dekh lena unhone bhi  aur kutti cmnt bhi delete kr,Bully,
kis ny dekh lena,Bully,
cmnt delete kr raami ,Bully,
tm dono ka mutual crush ,Non-Bully,
Or tumara honay wala mijazi :p,Non-Bully,
Kya baat hai fahad bhai ,Non-Bully,
Na na or tmhra hone wala .....  iykwim ,Non-Bully,
yahi h na q chupa rahi thi,Bully,
 alhumdulilah asu psnd nh meri,Non-Bully,
Oh khudda ka khof kr bhai,Bully,
Ap nay zaya hojana hay,Bully,
Bht ghandi choice hy teri ,Bully,
Yeh Tum ho Tumhari Picture Tumhari crush ko Send Karni pharegi. ,Bully,
agya tera crush,Non-Bully,
chl beyyy videos tu dkti h iski,Bully,
Tere liay pasand kiya na,Non-Bully,
Chl phutt idr se,Bully,
Chal koi ty ha,Bully,
Dfa ho ja,Bully,
Phr sy update hogya tera?,Non-Bully,
Kash tu parh sakta ,Non-Bully,
"Deep baat ki hai bhaii ny, smj ly ",Non-Bully,
Ye mil jai na is ko dery py ly k jaen gy khushboo b udhar e lagae ga is ko ,Non-Bully,
gnda shks hai hai ye ,Bully,
Funny bnay ki nakam kosish ,Bully,
Ab tm jo marzi kaho,Bully,
Nahi tw ye kon hai? ,Non-Bully,
Looo bhool gae tmari phli mohabbat ur crush ,Non-Bully,
Touba touba ab wo aesa bhi nahi dikhta? ,Bully,
Ahahaha..... phir kesa tou,Non-Bully,
Bus aesa nahi ,Non-Bully,
Jo mera h woh Tera ,Non-Bully,
Jo  ka hai woh  ka hai ,Non-Bully,
Jesi tumhri pasand wesi hi meri  btw i like his hairstyle ,Non-Bully,
Apka r srf apka ,Non-Bully,
me maaar e jaoon,Bully,
Apka crush hai yeh ,Non-Bully,
Nhi ji apka hai,Non-Bully,
bs krdy lgta is sey pyar krwa k hi choro gi ,Non-Bully,
Apka khasam ha ye ,Non-Bully,
Hahahhahahhahaha pyar krtay ho na Aap es se :) aur mujayy btyaa bhe nai :),Non-Bully,
Skht lanat beta g ap py ,Bully,
chupa lo ab :),Bully,
Yehi pyar hai :),Non-Bully,
Aise crush ko to mein khud crush kardo,Bully,
crush to pta ni  pr hndfree ap ki trha lgi h same ? Woh jo oppo camra wali pic yd h ? ,Non-Bully,
allah nazre bad se bachy tm jaiso ki,Bully,
ap sb ka crush ,Non-Bully,
Toba toba.. apka b to h yahi crush vo alg baat h k aap dil m rkhti hn btati nai hn k nasir khan jan,Bully,
Hahaha ji ji. Aisi e bat h #tuba ,Non-Bully,
Esi hi baat h.. vo alg baat h k ap k dil mn h,Non-Bully,
Mny to phly hi kaha tha,Non-Bully,
Bx kar mnae phlae kiya hae tu tra hae#NkKJ ,Non-Bully,
Naw tra b yehi hai,Non-Bully,
Kha haE naW tra haENkkJ ,Non-Bully,
Sorry but meri taraf sey seat occupied hai ,Bully,
no.. jo mjhe pasand bs wohi hoga.. ni tou teri khair ni,Bully,
Tu phir jiska gif hai ussko passand karlo merey liye ,Non-Bully,
waja behn? Bs jo keh dia wohi hna chahye,Bully,
Nhiiiii mujhey already loki pasand hai,Non-Bully,
Garak houjao,Bully,
ek tou tera ghr basa rhi hon mai ,Non-Bully,
Mat basa bhae mai khud apnay ghr se nikaljaonga,Bully,
koi nae ye rakh lega apne pas tu bus khush reh ,Non-Bully,
Goli mardou mujhay pr yeah zulm na jar,Bully,
aaj kl wesay b aap ko zarooret hai,Non-Bully,
Ma Sha Allah ... Allah nazrey bd sey bachaye Ameen ,Non-Bully,
Pakistan m ek orr kohinoor h....kch kch yad aa rha h...Nouman khan...legend....,Non-Bully,
Jia arsal dj almost sb characters hi bhht acha kam kre hain love you all ,Non-Bully,
Milna tumhen chahyey tha 'The real blackmailer' awarddd,Bully,
Itni eng ka faida  ?,Bully,
 koi toh samjhdar actress hai Pakistan k pas. ,Non-Bully,
Guitar thora out of tune feel nahin ho raha ? Ya tuning standard sai different hai ?,Non-Bully,
Sujja bahi south America my hy mabi Sheikh Zahid AlNahyan or shahzady Imran ky sat,Non-Bully,
Yaaaaaaaara wohi flavor wohi feeling !!! Next level :) #PakistanZindabad,Non-Bully,
Bas Ab insanoo ko Tarah Aik album banao apney gorey ko wapas bulao aor shuru hojao,Non-Bully,
